delivery_id,customer_name,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,delay_status,delivery_time_hhmm,expected_time_hhmm,delay_hhmm,distance_category,delay_percentage,cost_per_km,rating_category,speed_kmph,weight_category
1124,sean andrews,amazon logistics,fragile items,truck,two day,south,hot,59.5,7.79,53.4,54.0,no,delivered,3,320.87,-0.6000000000000014,On Time,53:24,54:00,-00:36,Short,-1.11,5.39,Average,1.11,Medium
1125,kyle jordan,shadowfax,cosmetics,bike,express,north,cold,290.2,29.26,50.5,53.0,no,delivered,4,1588.78,-2.5,On Time,50:30,53:00,-02:30,Long,-4.72,5.47,Good,5.75,Heavy
1126,diana yoder,delhivery,clothing,scooter,standard,east,rainy,124.0,40.2,22.2,24.4,no,delivered,4,740.6,-2.1999999999999993,On Time,22:12,24:24,-02:12,Medium,-9.02,5.97,Good,5.59,Heavy
1127,ashley horn,xpressbees,automobile parts,scooter,two day,north,clear,261.9,41.68,13.9,14.2,no,delivered,4,1434.54,-0.29999999999999893,On Time,13:54,14:12,-00:18,Long,-2.11,5.48,Good,18.84,Heavy
1128,kelly carrillo,shadowfax,pharmacy,ev van,two day,central,rainy,115.6,13.57,59.3,59.6,no,delivered,5,618.71,-0.30000000000000426,On Time,59:18,59:36,-00:18,Medium,-0.5,5.35,Excellent,1.95,Medium
1129,melanie williams,shadowfax,groceries,ev bike,express,east,hot,156.0,14.49,35.3,39.6,no,delivered,3,873.47,-4.300000000000004,On Time,35:18,39:36,-04:18,Medium,-10.86,5.6,Average,4.42,Medium
1130,dr. jennifer smith dvm,shadowfax,furniture,van,standard,north,foggy,284.1,14.35,38.7,40.4,no,delivered,4,1463.55,-1.6999999999999957,On Time,38:42,40:24,-01:42,Long,-4.21,5.15,Good,7.34,Medium
1131,kurt howard,fedex,clothing,truck,same day,north,cold,287.0,8.21,48.9,36.7,yes,failed,1,1559.63,12.199999999999996,Delayed,48:54,36:42,12:12,Long,33.24,5.43,Poor,5.87,Medium
1132,andrea taylor,delhivery,electronics,van,two day,north,foggy,50.5,31.28,52.7,53.0,no,delivered,4,346.34,-0.29999999999999716,On Time,52:42,53:00,-00:18,Short,-0.57,6.86,Good,0.96,Heavy
1133,christopher kramer,shadowfax,groceries,van,two day,west,foggy,203.3,7.5,5.6,8.3,no,delivered,4,1039.0,-2.700000000000001,On Time,05:36,08:18,-02:42,Medium,-32.53,5.11,Good,36.3,Medium
1134,lawrence macias,amazon logistics,fragile items,truck,same day,west,hot,127.8,20.03,18.3,20.8,no,delivered,3,799.09,-2.5,On Time,18:18,20:48,-02:30,Medium,-12.02,6.25,Average,6.98,Heavy
1135,wesley browning,ekart,groceries,scooter,two day,east,cold,45.8,27.22,51.2,52.6,no,delivered,5,310.66,-1.3999999999999986,On Time,51:12,52:36,-01:24,Short,-2.66,6.78,Excellent,0.89,Heavy
1136,deanna butler,shadowfax,groceries,ev bike,same day,west,hot,8.7,33.93,8.8,8.9,no,delivered,5,245.29,-0.09999999999999964,On Time,08:48,08:54,-00:06,Short,-1.12,28.19,Excellent,0.99,Heavy
1137,gary diaz,delhivery,automobile parts,ev van,standard,north,rainy,152.8,48.37,25.6,27.3,no,delivered,4,909.11,-1.6999999999999993,On Time,25:36,27:18,-01:42,Medium,-6.23,5.95,Good,5.97,Heavy
1138,joel cox,dhl,automobile parts,ev van,same day,south,rainy,29.0,40.89,10.8,10.9,no,delivered,4,367.67,-0.09999999999999964,On Time,10:48,10:54,-00:06,Short,-0.92,12.68,Good,2.69,Heavy
1139,karen wright,dhl,furniture,scooter,standard,north,clear,281.6,19.81,38.2,40.2,no,delivered,3,1467.43,-2.0,On Time,38:12,40:12,-02:00,Long,-4.98,5.21,Average,7.37,Heavy
1140,peter gilbert,ecom express,electronics,van,same day,east,stormy,75.7,41.47,30.4,15.6,yes,delayed,2,602.91,14.799999999999999,Delayed,30:24,15:36,14:48,Short,94.87,7.96,Poor,2.49,Heavy
1141,ian jensen,blue dart,cosmetics,scooter,standard,north,cold,132.5,14.18,23.1,25.2,no,delivered,4,705.04,-2.099999999999998,On Time,23:06,25:12,-02:06,Medium,-8.33,5.32,Good,5.74,Medium
1142,gregory wright,ekart,cosmetics,truck,standard,west,rainy,218.2,34.0,30.0,33.8,no,delivered,5,1193.0,-3.799999999999997,On Time,30:00,33:48,-03:48,Medium,-11.24,5.47,Excellent,7.27,Heavy
1143,melissa mann,dhl,automobile parts,scooter,express,east,rainy,152.8,10.46,51.9,39.3,yes,delayed,2,845.38,12.600000000000001,Delayed,51:54,39:18,12:36,Medium,32.06,5.53,Poor,2.94,Medium
1144,michael potter,ecom express,automobile parts,van,same day,west,cold,113.8,21.95,19.0,19.4,no,delivered,3,734.85,-0.3999999999999986,On Time,19:00,19:24,-00:24,Medium,-2.06,6.46,Average,5.99,Heavy
1145,randy jones,amazon logistics,pharmacy,bike,standard,east,clear,189.3,30.78,29.0,30.9,no,delivered,5,1038.84,-1.8999999999999986,On Time,29:00,30:54,-01:54,Medium,-6.15,5.49,Excellent,6.53,Heavy
1146,alexa smith,delhivery,electronics,truck,two day,north,rainy,60.1,40.63,52.9,54.0,no,delivered,3,422.39,-1.1000000000000014,On Time,52:54,54:00,-01:06,Short,-2.04,7.03,Average,1.14,Heavy
1147,veronica nelson,ekart,documents,truck,same day,south,foggy,147.7,46.57,20.0,22.8,no,delivered,4,978.21,-2.8000000000000007,On Time,20:00,22:48,-02:48,Medium,-12.28,6.62,Good,7.38,Heavy
1148,jason richards,amazon logistics,cosmetics,truck,two day,north,cold,289.0,48.99,14.4,16.9,no,delivered,4,1591.97,-2.4999999999999982,On Time,14:24,16:54,-02:30,Long,-14.79,5.51,Good,20.07,Heavy
1149,ana davis,delhivery,pharmacy,van,express,north,cold,235.6,42.35,1.9,47.6,yes,delayed,3,1355.05,-45.7,On Time,01:54,47:36,-45:42,Medium,-96.01,5.75,Average,124.0,Heavy
1150,elizabeth cunningham,amazon logistics,groceries,ev bike,same day,central,cold,101.1,9.76,16.0,18.1,no,delivered,4,634.78,-2.1000000000000014,On Time,16:00,18:06,-02:06,Medium,-11.6,6.28,Good,6.32,Medium
1151,sarah walter,ekart,groceries,truck,two day,central,cold,273.9,42.56,14.2,15.4,no,delivered,3,1497.18,-1.200000000000001,On Time,14:12,15:24,-01:12,Long,-7.79,5.47,Average,19.29,Heavy
1152,matthew tanner,ecom express,cosmetics,scooter,standard,north,clear,262.6,29.36,35.9,38.3,no,delivered,4,1401.08,-2.3999999999999986,On Time,35:54,38:18,-02:24,Long,-6.27,5.34,Good,7.31,Heavy
1153,john grant,ekart,groceries,van,two day,east,clear,82.2,18.81,54.6,56.2,no,delivered,3,467.43,-1.6000000000000014,On Time,54:36,56:12,-01:36,Short,-2.85,5.69,Average,1.51,Heavy
1154,carolyn cantu,dhl,clothing,truck,same day,south,cold,280.3,15.29,34.7,36.0,no,delivered,4,1547.37,-1.2999999999999972,On Time,34:42,36:00,-01:18,Long,-3.61,5.52,Good,8.08,Heavy
1155,donna cochran,shadowfax,automobile parts,bike,same day,east,foggy,146.1,36.12,25.8,22.6,yes,delayed,2,938.86,3.1999999999999993,Delayed,25:48,22:36,03:12,Medium,14.16,6.43,Poor,5.66,Heavy
1156,brenda reid,blue dart,groceries,van,same day,west,clear,279.9,21.63,40.9,36.0,yes,failed,2,1564.39,4.899999999999999,Delayed,40:54,36:00,04:54,Long,13.61,5.59,Poor,6.84,Heavy
1157,raymond parks,shadowfax,documents,ev van,same day,south,stormy,165.4,43.2,43.6,24.5,yes,delayed,2,1056.6,19.1,Delayed,43:36,24:30,19:06,Medium,77.96,6.39,Poor,3.79,Heavy
1158,marcia pena,fedex,electronics,van,two day,central,cold,29.9,47.31,50.6,51.0,no,delivered,3,291.43,-0.3999999999999986,On Time,50:36,51:00,-00:24,Short,-0.78,9.75,Average,0.59,Heavy
1159,alexander edwards,amazon logistics,furniture,truck,standard,north,hot,42.6,44.55,16.1,16.3,no,delivered,4,346.65,-0.1999999999999993,On Time,16:06,16:18,-00:12,Short,-1.23,8.14,Good,2.65,Heavy
1160,jennifer cannon,ecom express,automobile parts,ev bike,standard,east,foggy,149.9,23.31,24.8,27.0,no,delivered,4,819.43,-2.1999999999999993,On Time,24:48,27:00,-02:12,Medium,-8.15,5.47,Good,6.04,Heavy
1161,elizabeth mcgee,shadowfax,clothing,scooter,standard,west,rainy,8.4,44.16,10.2,12.8,no,delivered,4,174.48,-2.6000000000000014,On Time,10:12,12:48,-02:36,Short,-20.31,20.77,Good,0.82,Heavy
1162,steven craig,dhl,documents,ev bike,two day,east,hot,230.8,30.01,9.5,11.1,no,delivered,4,1244.03,-1.5999999999999996,On Time,09:30,11:06,-01:36,Medium,-14.41,5.39,Good,24.29,Heavy
1163,craig jones,dhl,clothing,bike,express,west,clear,93.0,9.37,29.1,33.3,no,delivered,4,543.11,-4.199999999999996,On Time,29:06,33:18,-04:12,Short,-12.61,5.84,Good,3.2,Medium
1164,robert james,dhl,electronics,van,two day,west,clear,10.4,4.59,47.9,49.0,no,delivered,4,95.6674,-1.1000000000000014,On Time,47:54,49:00,-01:06,Short,-2.24,9.2,Good,0.22,Light
1165,christine myers,amazon logistics,pharmacy,truck,two day,north,hot,194.9,2.42,4.5,7.5,no,delivered,4,981.76,-3.0,On Time,04:30,07:30,-03:00,Medium,-40.0,5.04,Good,43.31,Light
1166,alex brown,ekart,documents,scooter,express,west,rainy,182.1,2.26,55.1,42.2,yes,delayed,2,967.28,12.899999999999999,Delayed,55:06,42:12,12:54,Medium,30.57,5.31,Poor,3.3,Light
1167,jamie villanueva,blue dart,cosmetics,ev bike,standard,south,clear,38.8,40.89,15.0,15.9,no,delivered,4,316.67,-0.9000000000000004,On Time,15:00,15:54,-00:54,Short,-5.66,8.16,Good,2.59,Heavy
1168,mr. jeffrey allen,dhl,groceries,bike,two day,north,cold,55.2,6.78,51.7,53.5,no,delivered,3,296.34,-1.7999999999999972,On Time,51:42,53:30,-01:48,Short,-3.36,5.37,Average,1.07,Medium
1169,alexandra holmes,delhivery,pharmacy,truck,express,east,stormy,223.3,44.36,1.5,46.3,yes,failed,1,1299.58,-44.8,On Time,01:30,46:18,-44:48,Medium,-96.76,5.82,Poor,148.87,Heavy
1170,brian mullins,delhivery,electronics,truck,express,west,hot,46.2,14.83,27.5,28.6,no,delivered,5,325.49,-1.1000000000000014,On Time,27:30,28:36,-01:06,Short,-3.85,7.05,Excellent,1.68,Medium
1171,caitlin perry,delhivery,documents,ev bike,two day,south,hot,3.6,49.52,48.0,48.4,no,delivered,5,163.39,-0.3999999999999986,On Time,48:00,48:24,-00:24,Short,-0.83,45.39,Excellent,0.08,Heavy
1172,angela buchanan,xpressbees,groceries,scooter,express,north,hot,297.1,22.0,51.8,53.7,no,delivered,5,1615.5,-1.9000000000000057,On Time,51:48,53:42,-01:54,Long,-3.54,5.44,Excellent,5.74,Heavy
1173,justin freeman,xpressbees,electronics,bike,express,central,hot,87.8,7.72,31.5,32.8,no,delivered,5,512.16,-1.2999999999999972,On Time,31:30,32:48,-01:18,Short,-3.96,5.83,Excellent,2.79,Medium
1174,jennifer dawson,xpressbees,groceries,truck,express,central,hot,267.4,11.53,4.2,50.7,yes,delayed,2,1421.59,-46.5,On Time,04:12,50:42,-46:30,Long,-91.72,5.32,Poor,63.67,Medium
1175,jennifer delgado,fedex,furniture,ev van,two day,east,stormy,124.8,10.84,56.8,0.5,no,delivered,4,656.52,56.3,Delayed,56:48,00:30,56:18,Medium,11260.0,5.26,Good,2.2,Medium
1176,miranda munoz,xpressbees,groceries,ev bike,express,south,clear,288.9,8.3,51.9,52.9,no,delivered,4,1519.4,-1.0,On Time,51:54,52:54,-01:00,Long,-1.89,5.26,Good,5.57,Medium
1177,michael anderson,blue dart,furniture,scooter,two day,central,hot,129.5,39.84,56.9,1.0,no,delivered,4,767.02,55.9,Delayed,56:54,01:00,55:54,Medium,5590.0,5.92,Good,2.28,Heavy
1178,jonathan sharp,ecom express,fragile items,van,same day,south,foggy,225.0,7.32,38.9,30.5,yes,delayed,3,1246.96,8.399999999999999,Delayed,38:54,30:30,08:24,Medium,27.54,5.54,Average,5.78,Medium
1179,glenn chen,fedex,cosmetics,scooter,standard,south,stormy,289.7,24.36,38.3,41.0,no,delivered,5,1521.58,-2.700000000000003,On Time,38:18,41:00,-02:42,Long,-6.59,5.25,Excellent,7.56,Heavy
1180,kimberly hanna,ecom express,electronics,ev bike,standard,south,rainy,85.4,41.07,20.0,20.5,no,delivered,4,550.21,-0.5,On Time,20:00,20:30,-00:30,Short,-2.44,6.44,Good,4.27,Heavy
1181,charles rice,blue dart,pharmacy,truck,same day,east,hot,9.9,30.24,4.8,9.0,no,delivered,3,240.22,-4.2,On Time,04:48,09:00,-04:12,Short,-46.67,24.26,Average,2.06,Heavy
1182,kevin todd,fedex,automobile parts,van,standard,west,hot,135.1,37.59,25.4,25.5,no,delivered,5,788.27,-0.10000000000000142,On Time,25:24,25:30,-00:06,Medium,-0.39,5.83,Excellent,5.32,Heavy
1183,benjamin malone,xpressbees,fragile items,bike,standard,south,stormy,228.6,5.64,30.8,34.9,no,delivered,4,1159.92,-4.099999999999998,On Time,30:48,34:54,-04:06,Medium,-11.75,5.07,Good,7.42,Medium
1184,dwayne joseph,fedex,documents,truck,express,north,rainy,169.6,41.44,58.3,41.0,yes,delayed,3,1022.32,17.299999999999997,Delayed,58:18,41:00,17:18,Medium,42.2,6.03,Average,2.91,Heavy
1185,joshua mitchell,fedex,fragile items,van,express,central,foggy,250.7,29.97,52.5,49.1,yes,failed,2,1393.41,3.3999999999999986,Delayed,52:30,49:06,03:24,Long,6.92,5.56,Poor,4.78,Heavy
1186,michael wells,blue dart,fragile items,bike,two day,north,rainy,80.7,0.67,54.4,56.1,no,delivered,4,404.76,-1.7000000000000028,On Time,54:24,56:06,-01:42,Short,-3.03,5.02,Good,1.48,Light
1187,charles harper,dhl,groceries,scooter,two day,east,stormy,21.3,41.19,48.2,50.1,no,delivered,3,230.07,-1.8999999999999986,On Time,48:12,50:06,-01:54,Short,-3.79,10.8,Average,0.44,Heavy
1188,cathy dorsey,ekart,fragile items,ev bike,two day,north,clear,67.1,32.91,51.0,54.7,no,delivered,4,434.23,-3.700000000000003,On Time,51:00,54:42,-03:42,Short,-6.76,6.47,Good,1.32,Heavy
1189,tara morton,ekart,pharmacy,ev bike,standard,west,foggy,69.4,0.99,16.7,18.9,no,delivered,3,349.97,-2.1999999999999993,On Time,16:42,18:54,-02:12,Short,-11.64,5.04,Average,4.16,Light
1190,kyle norris,xpressbees,cosmetics,van,two day,south,cold,101.2,39.37,57.9,58.1,no,delivered,5,624.11,-0.20000000000000284,On Time,57:54,58:06,-00:12,Medium,-0.34,6.17,Excellent,1.75,Heavy
1191,april mercer,shadowfax,cosmetics,ev bike,two day,north,rainy,94.2,49.37,55.2,57.4,no,delivered,4,619.11,-2.1999999999999957,On Time,55:12,57:24,-02:12,Short,-3.83,6.57,Good,1.71,Heavy
1192,julie morgan,shadowfax,fragile items,ev bike,same day,north,foggy,71.0,32.56,14.2,15.1,no,delivered,3,552.68,-0.9000000000000004,On Time,14:12,15:06,-00:54,Short,-5.96,7.78,Average,5.0,Heavy
1193,james anderson,dhl,automobile parts,truck,two day,east,foggy,37.4,42.36,51.3,51.7,no,delivered,4,314.08,-0.4000000000000057,On Time,51:18,51:42,-00:24,Short,-0.77,8.4,Good,0.73,Heavy
1194,julie avery,ecom express,fragile items,scooter,two day,north,cold,157.0,43.03,2.3,3.7,no,delivered,4,914.09,-1.4000000000000004,On Time,02:18,03:42,-01:24,Medium,-37.84,5.82,Good,68.26,Heavy
1195,tina williams,delhivery,groceries,van,same day,east,cold,213.7,49.52,27.7,29.4,no,delivered,5,1317.81,-1.6999999999999993,On Time,27:42,29:24,-01:42,Medium,-5.78,6.17,Excellent,7.71,Heavy
1196,jessica anderson,dhl,pharmacy,ev bike,express,central,cold,272.6,12.84,0.4,51.3,yes,delayed,2,1451.52,-50.9,On Time,00:24,51:18,-50:54,Long,-99.22,5.32,Poor,681.5,Medium
1197,john hill,blue dart,pharmacy,scooter,express,south,stormy,83.5,24.02,50.5,32.4,yes,delayed,2,539.56,18.1,Delayed,50:30,32:24,18:06,Short,55.86,6.46,Poor,1.65,Heavy
1198,dr. andrew cunningham,dhl,fragile items,truck,express,central,foggy,198.5,20.1,41.9,43.8,no,delivered,5,1102.8,-1.8999999999999986,On Time,41:54,43:48,-01:54,Medium,-4.34,5.56,Excellent,4.74,Heavy
1199,francisco coleman,ecom express,groceries,ev bike,express,west,hot,158.7,35.06,51.5,39.9,yes,failed,2,948.68,11.600000000000001,Delayed,51:30,39:54,11:36,Medium,29.07,5.98,Poor,3.08,Heavy
1200,amy harvey,dhl,documents,truck,same day,north,clear,265.3,31.8,32.9,34.5,no,delivered,5,1521.9,-1.6000000000000014,On Time,32:54,34:30,-01:36,Long,-4.64,5.74,Excellent,8.06,Heavy
1201,jerry martin,ecom express,cosmetics,truck,express,east,stormy,208.8,22.83,58.1,44.9,yes,delayed,2,1162.49,13.200000000000003,Delayed,58:06,44:54,13:12,Medium,29.4,5.57,Poor,3.59,Heavy
1202,robert moore,fedex,automobile parts,scooter,express,east,rainy,55.7,46.5,40.8,29.6,yes,failed,1,468.0,11.199999999999996,Delayed,40:48,29:36,11:12,Short,37.84,8.4,Poor,1.37,Heavy
1203,lynn hamilton,xpressbees,automobile parts,van,standard,east,foggy,80.6,45.16,18.3,20.1,no,delivered,3,538.48,-1.8000000000000007,On Time,18:18,20:06,-01:48,Short,-8.96,6.68,Average,4.4,Heavy
1204,james calderon,fedex,clothing,bike,same day,east,stormy,187.7,6.69,31.2,26.8,yes,delayed,3,1058.57,4.399999999999999,Delayed,31:12,26:48,04:24,Medium,16.42,5.64,Average,6.02,Medium
1205,rodney underwood,ekart,automobile parts,bike,standard,south,foggy,225.6,22.83,34.6,34.6,no,delivered,5,1196.49,0.0,On Time,34:36,34:36,00:00,Medium,0.0,5.3,Excellent,6.52,Heavy
1206,joseph norris,xpressbees,fragile items,truck,express,east,rainy,24.5,0.67,37.8,26.4,yes,delayed,2,174.12,11.399999999999999,Delayed,37:48,26:24,11:24,Short,43.18,7.11,Poor,0.65,Light
1207,haley soto,ecom express,clothing,scooter,standard,west,rainy,194.3,29.51,29.8,31.4,no,delivered,4,1060.03,-1.5999999999999979,On Time,29:48,31:24,-01:36,Medium,-5.1,5.46,Good,6.52,Heavy
1208,scott fox,ekart,electronics,van,express,central,foggy,52.0,43.18,42.9,29.2,yes,delayed,3,439.54,13.7,Delayed,42:54,29:12,13:42,Short,46.92,8.45,Average,1.21,Heavy
1209,cathy anderson,amazon logistics,clothing,van,same day,north,clear,282.9,31.33,55.6,36.3,yes,delayed,2,1608.49,19.300000000000004,Delayed,55:36,36:18,19:18,Long,53.17,5.69,Poor,5.09,Heavy
1210,mary cruz,ekart,automobile parts,van,same day,north,cold,289.2,16.14,42.2,36.9,yes,failed,1,1594.42,5.300000000000004,Delayed,42:12,36:54,05:18,Long,14.36,5.51,Poor,6.85,Heavy
1211,michael adams,xpressbees,cosmetics,ev bike,standard,east,cold,257.9,45.92,35.5,37.8,no,delivered,3,1427.26,-2.299999999999997,On Time,35:30,37:48,-02:18,Long,-6.08,5.53,Average,7.26,Heavy
1212,melissa simpson,amazon logistics,pharmacy,van,same day,east,hot,258.3,42.79,50.5,33.8,yes,delayed,2,1519.87,16.700000000000003,Delayed,50:30,33:48,16:42,Long,49.41,5.88,Poor,5.11,Heavy
1213,mary escobar,fedex,pharmacy,ev van,express,central,rainy,288.4,44.12,11.2,52.8,yes,delayed,2,1624.36,-41.599999999999994,On Time,11:12,52:48,-41:36,Long,-78.79,5.63,Poor,25.75,Heavy
1214,linda flowers,xpressbees,groceries,van,express,east,hot,86.5,37.04,30.6,32.6,no,delivered,4,593.62,-2.0,On Time,30:36,32:36,-02:00,Short,-6.13,6.86,Good,2.83,Heavy
1215,sabrina chapman,ekart,automobile parts,ev van,same day,south,stormy,157.3,4.51,32.2,23.7,yes,delayed,2,900.03,8.500000000000004,Delayed,32:12,23:42,08:30,Medium,35.86,5.72,Poor,4.89,Light
1216,renee jordan dvm,delhivery,clothing,ev van,standard,central,rainy,41.0,29.25,12.2,16.1,no,delivered,5,292.75,-3.900000000000002,On Time,12:12,16:06,-03:54,Short,-24.22,7.14,Excellent,3.36,Heavy
1217,april norton,delhivery,documents,van,standard,central,foggy,137.4,27.87,24.0,25.7,no,delivered,3,770.61,-1.6999999999999993,On Time,24:00,25:42,-01:42,Medium,-6.61,5.61,Average,5.72,Heavy
1218,ashley singh,fedex,clothing,ev bike,standard,north,clear,32.3,46.58,13.3,15.2,no,delivered,4,301.24,-1.8999999999999986,On Time,13:18,15:12,-01:54,Short,-12.5,9.33,Good,2.43,Heavy
1219,ashley cortez,ecom express,fragile items,van,express,central,clear,207.8,40.12,58.5,44.8,yes,delayed,2,1209.36,13.700000000000003,Delayed,58:30,44:48,13:42,Medium,30.58,5.82,Poor,3.55,Heavy
1220,lydia arnold,blue dart,furniture,ev van,standard,south,foggy,23.6,12.4,12.8,14.4,no,delivered,4,155.2,-1.5999999999999996,On Time,12:48,14:24,-01:36,Short,-11.11,6.58,Good,1.84,Medium
1221,scott wilson,fedex,cosmetics,ev bike,standard,south,clear,258.0,37.92,37.5,37.8,no,delivered,4,1403.76,-0.29999999999999716,On Time,37:30,37:48,-00:18,Long,-0.79,5.44,Good,6.88,Heavy
1222,ricardo campbell,xpressbees,automobile parts,van,same day,north,cold,255.6,18.93,33.1,33.6,no,delivered,5,1434.79,-0.5,On Time,33:06,33:36,-00:30,Long,-1.49,5.61,Excellent,7.72,Heavy
1223,charles anderson,blue dart,clothing,scooter,standard,north,cold,289.7,19.13,38.3,41.0,no,delivered,5,1505.89,-2.700000000000003,On Time,38:18,41:00,-02:42,Long,-6.59,5.2,Excellent,7.56,Heavy
1224,robert acosta,xpressbees,automobile parts,ev van,express,north,rainy,9.1,45.65,42.5,24.9,yes,delayed,3,232.45,17.6,Delayed,42:30,24:54,17:36,Short,70.68,25.54,Average,0.21,Heavy
1225,debra mckenzie,ekart,clothing,truck,standard,west,foggy,245.8,4.19,35.1,36.6,no,delivered,5,1241.57,-1.5,On Time,35:06,36:36,-01:30,Medium,-4.1,5.05,Excellent,7.0,Light
1226,patrick payne,amazon logistics,cosmetics,ev bike,two day,central,hot,88.6,8.67,55.2,56.9,no,delivered,3,469.01,-1.6999999999999957,On Time,55:12,56:54,-01:42,Short,-2.99,5.29,Average,1.61,Medium
1227,crystal mcgrath,shadowfax,cosmetics,ev bike,standard,central,rainy,59.6,20.84,15.0,18.0,no,delivered,4,360.52,-3.0,On Time,15:00,18:00,-03:00,Short,-16.67,6.05,Good,3.97,Heavy
1228,melissa zamora,fedex,fragile items,bike,express,east,hot,225.4,22.3,45.9,46.5,no,delivered,5,1243.9,-0.6000000000000014,On Time,45:54,46:30,-00:36,Medium,-1.29,5.52,Excellent,4.91,Heavy
1229,susan johnston,blue dart,clothing,scooter,express,south,clear,36.9,45.45,34.9,27.7,yes,delayed,3,370.85,7.199999999999999,Delayed,34:54,27:42,07:12,Short,25.99,10.05,Average,1.06,Heavy
1230,stephanie moore,fedex,automobile parts,ev van,same day,central,stormy,262.9,31.73,48.0,34.3,yes,delayed,2,1509.69,13.700000000000003,Delayed,48:00,34:18,13:42,Long,39.94,5.74,Poor,5.48,Heavy
1231,donna walsh,amazon logistics,fragile items,scooter,standard,central,clear,262.7,28.7,38.0,38.3,no,delivered,5,1399.6,-0.29999999999999716,On Time,38:00,38:18,-00:18,Long,-0.78,5.33,Excellent,6.91,Heavy
1232,dr. amanda hoffman,delhivery,electronics,ev van,two day,east,hot,167.2,35.91,2.9,4.7,no,delivered,3,943.73,-1.8000000000000003,On Time,02:54,04:42,-01:48,Medium,-38.3,5.64,Average,57.66,Heavy
1233,jocelyn campbell,xpressbees,pharmacy,van,express,south,hot,127.4,3.49,34.2,36.7,no,delivered,3,697.47,-2.5,On Time,34:12,36:42,-02:30,Medium,-6.81,5.47,Average,3.73,Light
1234,valerie dillon,fedex,fragile items,ev van,standard,central,foggy,267.0,26.49,37.7,38.7,no,delivered,3,1414.47,-1.0,On Time,37:42,38:42,-01:00,Long,-2.58,5.3,Average,7.08,Heavy
1235,jason chaney,xpressbees,furniture,truck,same day,south,cold,214.0,34.34,28.5,29.4,no,delivered,4,1273.02,-0.8999999999999986,On Time,28:30,29:24,-00:54,Medium,-3.06,5.95,Good,7.51,Heavy
