delivery_id,customer_name,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
1211,Michael Adams,xpressbees,cosmetics,ev bike,standard,east,cold,257.9,45.92,35:30.0,37:48.0,no,delivered,3,1427.26
1212,Melissa Simpson,amazon logistics,pharmacy,van,same day,east,hot,258.3,42.79,50:30.0,33:48.0,yes,delayed,2,1519.87
1213,Mary Escobar,fedex,pharmacy,ev van,express,central,rainy,288.4,44.12,11:12.0,52:48.0,yes,delayed,2,1624.36
1214,Linda Flowers,xpressbees,groceries,van,express,east,hot,86.5,37.04,30:36.0,32:36.0,no,delivered,4,593.62
1215,Sabrina Chapman,ekart,automobile parts,ev van,same day,south,stormy,157.3,4.51,32:12.0,23:42.0,yes,delayed,2,900.03
1216,Renee Jordan DVM,delhivery,clothing,ev van,standard,central,rainy,41,29.25,12:12.0,16:06.0,no,delivered,5,292.75
1217,April Norton,delhivery,documents,van,standard,central,foggy,137.4,27.87,24:00.0,25:42.0,no,delivered,3,770.61
1218,Ashley Singh,fedex,clothing,ev bike,standard,north,clear,32.3,46.58,13:18.0,15:12.0,no,delivered,4,301.24
1219,Ashley Cortez,ecom express,fragile items,van,express,central,clear,207.8,40.12,58:30.0,44:48.0,yes,delayed,2,1209.36
1220,Lydia Arnold,blue dart,furniture,ev van,standard,south,foggy,23.6,12.4,12:48.0,14:24.0,no,delivered,4,155.2
1221,Scott Wilson,fedex,cosmetics,ev bike,standard,south,clear,258,37.92,37:30.0,37:48.0,no,delivered,4,1403.76
1222,Ricardo Campbell,xpressbees,automobile parts,van,same day,north,cold,255.6,18.93,33:06.0,33:36.0,no,delivered,5,1434.79
1223,Charles Anderson,blue dart,clothing,scooter,standard,north,cold,289.7,19.13,38:18.0,41:00.0,no,delivered,5,1505.89
1224,Robert Acosta,xpressbees,automobile parts,ev van,express,north,rainy,9.1,45.65,42:30.0,24:54.0,yes,delayed,3,232.45
1225,Debra Mckenzie,ekart,clothing,truck,standard,west,foggy,245.8,4.19,35:06.0,36:36.0,no,delivered,5,1241.57
1226,Patrick Payne,amazon logistics,cosmetics,ev bike,two day,central,hot,88.6,8.67,55:12.0,56:54.0,no,delivered,3,469.01
1227,Crystal Mcgrath,shadowfax,cosmetics,ev bike,standard,central,rainy,59.6,20.84,15:00.0,18:00.0,no,delivered,4,360.52
1228,Melissa Zamora,fedex,fragile items,bike,express,east,hot,225.4,22.3,45:54.0,46:30.0,no,delivered,5,1243.9
1229,Susan Johnston,blue dart,clothing,scooter,express,south,clear,36.9,45.45,34:54.0,27:42.0,yes,delayed,3,370.85
1230,Stephanie Moore,fedex,automobile parts,ev van,same day,central,stormy,262.9,31.73,48:00.0,34:18.0,yes,delayed,2,1509.69
1231,Donna Walsh,amazon logistics,fragile items,scooter,standard,central,clear,262.7,28.7,38:00.0,38:18.0,no,delivered,5,1399.6
1232,Dr. Amanda Hoffman,delhivery,electronics,ev van,two day,east,hot,167.2,35.91,02:54.0,04:42.0,no,delivered,3,943.73
1233,Jocelyn Campbell,xpressbees,pharmacy,van,express,south,hot,127.4,3.49,34:12.0,36:42.0,no,delivered,3,697.47
1234,Valerie Dillon,fedex,fragile items,ev van,standard,central,foggy,267,26.49,37:42.0,38:42.0,no,delivered,3,1414.47
1235,Jason Chaney,xpressbees,furniture,truck,same day,south,cold,214,34.34,28:30.0,29:24.0,no,delivered,4,1273.02
1236,Wesley Haas,shadowfax,groceries,bike,same day,east,stormy,10.6,42.68,07:48.0,09:06.0,no,delivered,5,281.04
1237,Thomas Meyers,dhl,documents,scooter,same day,central,rainy,124.2,1.02,14:12.0,20:24.0,no,delivered,5,724.06
1238,Holly Eaton,ekart,furniture,ev van,two day,north,stormy,129.5,13.38,00:30.0,01:00.0,no,delivered,4,687.64
1239,Joseph Bonilla,shadowfax,automobile parts,scooter,express,south,foggy,257,10.83,55:12.0,49:42.0,yes,delayed,2,1367.49
1240,James Nichols,blue dart,pharmacy,scooter,two day,south,hot,264.9,43.16,14:24.0,14:30.0,no,delivered,5,1453.98
1241,Juan Chan,shadowfax,cosmetics,bike,two day,west,stormy,163.5,19.83,02:42.0,04:24.0,no,delivered,5,876.99
1242,Robert Becker,delhivery,fragile items,truck,same day,north,hot,34.6,47.42,10:30.0,11:30.0,no,delivered,4,415.26
1243,Jody Castro,shadowfax,fragile items,ev bike,two day,north,rainy,183.1,38.15,04:48.0,06:18.0,no,delivered,4,1029.95
1244,Anita Stafford,shadowfax,groceries,ev van,standard,south,clear,138.7,43.15,24:36.0,25:54.0,no,delivered,5,822.95
1245,Katrina Rivers,delhivery,cosmetics,ev van,same day,south,foggy,127.5,41.92,19:42.0,20:48.0,no,delivered,5,863.26
1246,Felicia Walton,xpressbees,documents,ev van,standard,west,clear,295.3,8.06,40:18.0,41:30.0,no,delivered,4,1500.68
1247,Breanna Wiggins,dhl,pharmacy,ev van,express,central,foggy,297.1,2.64,11:06.0,53:42.0,yes,delayed,3,1551.92
1248,Travis Hull,amazon logistics,documents,truck,same day,east,foggy,123.5,29.37,30:00.0,20:24.0,yes,delayed,2,805.61
1249,Pamela Davis,delhivery,automobile parts,ev bike,standard,south,stormy,280.4,3.78,39:24.0,40:00.0,no,delivered,4,1413.34
1250,Sandra Chapman,blue dart,cosmetics,truck,express,west,hot,74.1,28.64,37:00.0,31:24.0,yes,failed,1,506.42
1251,Ryan Vang,fedex,pharmacy,bike,express,west,cold,58.9,11.97,29:48.0,29:54.0,no,delivered,3,380.41
1252,Steven Becker,blue dart,furniture,bike,standard,north,clear,197.4,47.42,31:30.0,31:42.0,no,delivered,5,1129.26
1253,Brandon Brown,ekart,furniture,bike,same day,central,foggy,150.6,22.4,22:24.0,23:06.0,no,delivered,4,920.2
1254,Dale Wright,shadowfax,fragile items,van,two day,east,hot,224,31.45,09:06.0,10:24.0,no,delivered,3,1214.35
1255,Jeffrey Bishop,blue dart,documents,van,two day,west,rainy,33.9,29.91,49:54.0,51:24.0,no,delivered,5,259.23
1256,Richard Gutierrez,xpressbees,fragile items,truck,two day,north,cold,145.2,46.17,02:06.0,02:30.0,no,delivered,3,864.51
1257,Makayla Williams,delhivery,documents,truck,two day,central,stormy,204.9,41.15,08:18.0,08:30.0,no,delivered,4,1147.95
1258,Brett Campos,blue dart,clothing,van,standard,central,foggy,150.8,39.64,24:42.0,27:06.0,no,delivered,3,872.92
1259,Zachary Bridges,shadowfax,cosmetics,ev bike,standard,central,clear,86.6,16.17,18:36.0,20:42.0,no,delivered,5,481.51
1260,Jason Davis,amazon logistics,cosmetics,ev van,standard,east,stormy,150.7,17.56,26:24.0,27:06.0,no,delivered,4,806.18
1261,Kelly Patton,blue dart,groceries,scooter,two day,north,clear,176,18.92,03:36.0,05:36.0,no,delivered,4,936.76
1262,Charles Bryant,ekart,pharmacy,scooter,standard,east,rainy,165.6,18.69,27:30.0,28:36.0,no,delivered,3,884.07
1263,Marissa Welch,ecom express,cosmetics,ev van,two day,west,foggy,170.2,44.12,04:30.0,05:00.0,no,delivered,5,983.36
1264,Alicia Watson,ecom express,fragile items,ev van,express,east,clear,133.4,24.33,55:30.0,37:18.0,yes,failed,2,789.99
1265,Clinton Fischer,shadowfax,automobile parts,scooter,same day,east,clear,100,33.34,16:54.0,18:00.0,no,delivered,3,700.02
1266,Nicole Jensen,fedex,fragile items,truck,two day,south,cold,22.1,11.47,49:54.0,50:12.0,no,delivered,5,144.91
1267,Sara Mcclain,dhl,groceries,truck,two day,west,foggy,14.9,49.35,48:06.0,49:30.0,no,delivered,3,222.55
1268,Timothy Boyd,shadowfax,documents,truck,standard,east,clear,160.6,48.08,25:30.0,28:06.0,no,delivered,4,947.24
1269,Jennifer Jimenez,shadowfax,electronics,ev van,express,west,rainy,257.8,30.28,55:54.0,49:48.0,yes,failed,1,1429.84
1270,Laura Jackson,ekart,pharmacy,bike,standard,north,stormy,235.9,46.05,32:54.0,35:36.0,no,delivered,3,1317.65
1271,Brandon Peterson,delhivery,pharmacy,truck,express,south,cold,161.3,41.74,37:12.0,40:06.0,no,delivered,3,981.72
1272,Zachary White,blue dart,cosmetics,scooter,express,central,foggy,192.2,4.85,51:48.0,43:12.0,yes,delayed,2,1025.55
1273,Jennifer Evans,ecom express,electronics,ev bike,two day,west,rainy,293,48.5,12:54.0,17:18.0,no,delivered,5,1610.5
1274,Cindy Richardson,dhl,cosmetics,truck,same day,west,foggy,290.2,15.21,52:42.0,37:00.0,yes,delayed,3,1596.63
1275,Jennifer Lee,fedex,fragile items,ev bike,standard,east,hot,297.1,10.39,40:30.0,41:42.0,no,delivered,4,1523.17
1276,Shannon Donovan,fedex,cosmetics,ev van,express,east,clear,5.9,49.52,23:12.0,24:36.0,no,delivered,4,228.09
1277,Glenn Butler,amazon logistics,furniture,ev bike,same day,west,stormy,191.2,5.3,31:18.0,27:06.0,yes,delayed,3,1071.9
1278,Christopher Washington,delhivery,electronics,ev van,same day,west,foggy,223.8,32.15,43:42.0,30:24.0,yes,delayed,2,1315.45
1279,Renee Clarke,delhivery,furniture,ev bike,two day,east,cold,31.8,46.64,49:48.0,51:12.0,no,delivered,5,298.92
1280,Erika Moore,ekart,pharmacy,truck,standard,central,foggy,109.6,49.52,21:24.0,23:00.0,no,delivered,5,696.68
1281,Eric Fitzpatrick,fedex,pharmacy,van,two day,south,stormy,50.4,43.7,51:42.0,53:00.0,no,delivered,5,383.1
1282,Molly Whitaker,xpressbees,pharmacy,van,two day,south,hot,116,45.04,58:06.0,59:36.0,no,delivered,4,715.12
1283,Courtney Hardy,fedex,furniture,van,standard,west,hot,132.9,24.05,25:12.0,25:18.0,no,delivered,5,736.65
1284,Kaylee Lewis,dhl,furniture,truck,same day,west,clear,54.3,47.84,10:06.0,13:24.0,no,delivered,5,515.02
1285,Elijah Roberts PhD,ecom express,documents,ev bike,same day,east,foggy,149.3,9.87,20:54.0,22:54.0,no,delivered,3,876.11
1286,Anthony Bush,blue dart,pharmacy,van,two day,central,clear,57.1,12.91,53:36.0,53:42.0,no,delivered,5,324.23
1287,Bridget Baldwin,shadowfax,documents,truck,standard,central,clear,276.8,10.69,38:48.0,39:42.0,no,delivered,4,1416.07
1288,Richard Jackson,fedex,furniture,van,standard,south,foggy,51.7,34.82,16:06.0,17:12.0,no,delivered,5,362.96
1289,Shawn Miller,fedex,groceries,truck,two day,west,foggy,154.3,1.91,02:24.0,03:24.0,no,delivered,5,777.23
1290,Maria Miller,amazon logistics,cosmetics,ev bike,standard,central,hot,103.9,11.4,21:12.0,22:24.0,no,delivered,5,553.7
1291,Martha Flynn,ekart,automobile parts,van,express,central,hot,127.4,22.72,40:00.0,36:42.0,yes,delayed,2,755.16
1292,Robert Chavez,ecom express,pharmacy,van,express,east,cold,117.4,18.36,34:48.0,35:42.0,no,delivered,4,692.08
1293,Kimberly Robertson,ekart,clothing,scooter,same day,west,rainy,293.6,0.67,53:00.0,37:24.0,yes,failed,1,1569.17
1294,Shannon Dickson,fedex,cosmetics,van,express,west,stormy,199.4,11.71,58:18.0,43:54.0,yes,delayed,2,1082.13
1295,Matthew Camacho,fedex,documents,van,two day,central,clear,15.6,2.87,48:06.0,49:36.0,no,delivered,5,95.6674
1296,Sherry Johnson,amazon logistics,electronics,bike,standard,south,foggy,250.7,11.8,34:12.0,37:06.0,no,delivered,4,1288.9
1297,Monica Perez,dhl,clothing,ev van,same day,north,clear,164.1,25.8,24:24.0,24:24.0,no,delivered,5,997.9
1298,Diana Lowe,ekart,automobile parts,ev van,same day,west,cold,35.8,18.21,08:48.0,11:36.0,no,delivered,4,333.63
1299,Jason Taylor,delhivery,groceries,scooter,same day,west,stormy,142,41.28,22:06.0,22:12.0,no,delivered,5,933.84
1300,Dustin Boyer,dhl,clothing,ev van,standard,central,clear,40.9,19.04,13:48.0,16:06.0,no,delivered,5,261.62
1301,Bobby Brennan,amazon logistics,clothing,scooter,express,north,foggy,167.7,20.09,47:30.0,40:48.0,yes,delayed,3,948.77
1302,Daniel Valenzuela,delhivery,pharmacy,van,two day,north,hot,111.8,15.89,56:12.0,59:12.0,no,delivered,4,606.67
1303,Adriana Parks,ecom express,cosmetics,bike,same day,east,hot,21,8,08:54.0,10:06.0,no,delivered,4,229
1304,Robert Hendrix,fedex,groceries,truck,standard,west,hot,196.4,10.26,31:18.0,31:36.0,no,delivered,3,1012.78
1305,Tim Crosby,blue dart,electronics,van,same day,central,stormy,70.8,46.37,19:06.0,15:06.0,yes,delayed,2,593.11
1306,Adam Nixon,ekart,groceries,scooter,two day,west,cold,230.1,25.52,08:48.0,11:00.0,no,delivered,4,1227.06
1307,Melissa Cruz,fedex,pharmacy,scooter,two day,west,cold,271.2,45.63,14:30.0,15:06.0,no,delivered,5,1492.89
1308,Anthony Phillips,ekart,clothing,ev van,standard,south,foggy,73.6,30.03,18:18.0,19:24.0,no,delivered,3,458.09
1309,Claudia Harris,delhivery,documents,ev bike,standard,east,cold,92.4,17.36,19:06.0,21:12.0,no,delivered,4,514.08
1310,Amy Mccullough,shadowfax,electronics,bike,standard,north,hot,14.9,49.46,12:54.0,13:30.0,no,delivered,5,222.88
1311,Jessica Richardson,xpressbees,furniture,bike,express,west,clear,145,3.55,57:18.0,38:30.0,yes,delayed,3,785.65
1312,Elizabeth Lindsey,blue dart,clothing,bike,two day,north,hot,252.2,46.23,11:54.0,13:12.0,no,delivered,4,1399.69
1313,Donna Perez,ekart,clothing,scooter,express,north,rainy,33.9,21.07,44:36.0,27:24.0,yes,delayed,2,282.71
1314,Stephen Mitchell,ekart,clothing,ev bike,two day,north,cold,51.2,39.62,52:12.0,53:06.0,no,delivered,5,374.86
1315,Samantha Jackson,shadowfax,cosmetics,bike,standard,central,rainy,223.6,40.23,33:36.0,34:24.0,no,delivered,5,1238.69
1316,Kurt Hancock,xpressbees,furniture,scooter,two day,north,foggy,191.8,15.48,05:18.0,07:12.0,no,delivered,3,1005.44
1317,Alexandra Wilson,xpressbees,automobile parts,bike,two day,south,cold,60.6,4.14,51:48.0,54:06.0,no,delivered,3,315.42
1318,Jason Day,ecom express,groceries,truck,two day,central,hot,52.2,39.45,52:48.0,53:12.0,no,delivered,4,379.35
1319,Stephen Anderson,xpressbees,clothing,ev bike,same day,north,clear,22.1,36.84,09:36.0,10:12.0,no,delivered,5,321.02
1320,Jonathan Parrish,ekart,clothing,truck,same day,east,cold,6.3,13.42,05:00.0,08:36.0,no,delivered,4,171.76
1321,Jennifer Riley,delhivery,automobile parts,ev van,standard,north,foggy,127.4,42.36,23:54.0,24:42.0,no,delivered,4,764.08
1322,Taylor Flores,shadowfax,pharmacy,ev bike,two day,east,stormy,33.2,27.73,50:54.0,51:18.0,no,delivered,5,249.19
1323,Troy Baker,ecom express,documents,ev bike,same day,central,clear,88.3,38.22,16:36.0,16:48.0,no,delivered,5,656.16
1324,Kristen Ramirez,ecom express,pharmacy,scooter,same day,south,clear,262.3,23.86,33:30.0,34:12.0,no,delivered,5,1483.08
1325,Kevin Contreras,ekart,pharmacy,ev van,express,east,foggy,15.8,4.79,25:18.0,25:36.0,no,delivered,4,143.37
1326,Kristen Beard,ekart,clothing,truck,standard,central,foggy,239.2,4.47,35:18.0,35:54.0,no,delivered,5,1209.41
1327,Lisa Love,delhivery,cosmetics,bike,same day,east,clear,115.1,33.73,18:54.0,19:30.0,no,delivered,3,776.69
1328,Joshua Ortiz,blue dart,clothing,bike,same day,central,clear,124.2,49.52,18:48.0,20:24.0,no,delivered,4,870.85
1329,Ricky Price,fedex,clothing,ev van,standard,south,hot,291.8,38.8,39:24.0,41:12.0,no,delivered,4,1575.4
1330,Ernest Jackson,fedex,cosmetics,scooter,two day,south,stormy,171,23.14,04:36.0,05:06.0,no,delivered,5,924.42
1331,Diane Calderon,dhl,furniture,van,standard,north,stormy,12,43.81,11:48.0,13:12.0,no,delivered,5,191.43
1332,Clinton Johnson,ekart,clothing,ev bike,same day,south,stormy,238.4,24.39,40:48.0,31:48.0,yes,delayed,3,1365.17
1333,Manuel Jones,amazon logistics,electronics,ev bike,standard,north,cold,166.8,28.47,27:00.0,28:42.0,no,delivered,5,919.41
1334,James Gallagher,fedex,pharmacy,bike,two day,east,foggy,233.3,16.84,10:36.0,11:18.0,no,delivered,5,1217.02
1335,Leslie Greene,amazon logistics,cosmetics,truck,express,north,cold,46.2,34,28:12.0,28:36.0,no,delivered,4,383
1336,Sarah Wheeler,ecom express,clothing,ev van,express,north,rainy,79.5,28.58,49:30.0,32:00.0,yes,delayed,3,533.24
1337,Allison Johnson,ekart,groceries,van,same day,east,hot,273.2,47.03,43:00.0,35:18.0,yes,delayed,2,1607.09
1338,Jennifer Cox,blue dart,groceries,truck,two day,west,stormy,129.5,19.91,00:54.0,01:00.0,no,delivered,3,707.23
1339,Christopher Ford,ecom express,automobile parts,scooter,same day,north,rainy,153.7,24.73,20:12.0,23:24.0,no,delivered,4,942.69
1340,Christopher Villegas,shadowfax,fragile items,ev bike,same day,west,clear,193.3,8.82,26:30.0,27:18.0,no,delivered,4,1092.96
1341,Karen Pratt,ekart,documents,bike,standard,east,clear,159,38.64,27:06.0,27:54.0,no,delivered,5,910.92
1342,Sarah Lee,shadowfax,furniture,truck,two day,north,stormy,225.4,49.16,08:06.0,10:30.0,no,delivered,5,1274.48
1343,Aaron Conway,fedex,automobile parts,van,same day,east,clear,67.7,48.92,11:24.0,14:48.0,no,delivered,3,585.26
1344,Bernard Smith,ecom express,groceries,truck,standard,central,stormy,276.3,23.98,39:30.0,39:36.0,no,delivered,4,1453.44
1345,Tyler Wright,ekart,clothing,van,express,east,hot,17.1,26.57,23:42.0,25:42.0,no,delivered,5,215.21
1346,Matthew Fuller,ecom express,documents,ev van,same day,central,hot,150.4,15.12,22:18.0,23:00.0,no,delivered,5,897.36
1347,Diane Bishop,ecom express,pharmacy,ev van,two day,central,clear,297.1,48.54,15:48.0,17:42.0,no,delivered,5,1632.7206
1348,Kathryn Murphy MD,blue dart,automobile parts,scooter,same day,south,clear,198,5.95,27:00.0,27:48.0,no,delivered,4,1107.85
1349,William Lozano,blue dart,documents,bike,express,north,rainy,145.2,38.94,45:00.0,38:30.0,yes,delayed,3,892.82
1350,Miguel Williams,fedex,electronics,van,express,west,foggy,285.8,28.09,02:24.0,52:36.0,yes,delayed,2,1563.27
1351,Kathy Rogers,delhivery,clothing,truck,same day,east,clear,24.3,32.34,06:48.0,10:24.0,no,delivered,5,318.52
1352,Ana Higgins,ekart,groceries,ev bike,two day,south,foggy,127.3,31.7,57:06.0,00:42.0,no,delivered,4,731.6
1353,Patrick Rodriguez,dhl,electronics,truck,same day,north,clear,271.2,21.93,42:18.0,35:06.0,yes,delayed,3,1521.79
1354,Randy Myers,ecom express,electronics,truck,two day,north,clear,204.4,26.11,06:30.0,08:24.0,no,delivered,4,1100.33
1355,Ms. Stacy Rice,ecom express,pharmacy,bike,same day,central,foggy,111.2,34.93,16:30.0,19:06.0,no,delivered,4,760.79
1356,Angela Meyer,blue dart,fragile items,ev bike,express,north,stormy,293.3,47.56,03:06.0,53:18.0,yes,delayed,3,1632.7206
1357,Angel Davis,ecom express,documents,scooter,express,central,foggy,228,20.54,55:54.0,46:48.0,yes,delayed,3,1251.62
1358,Clayton White,delhivery,furniture,van,express,south,hot,293.2,22.4,52:24.0,53:18.0,no,delivered,4,1583.2
1359,Tammy Simpson,xpressbees,pharmacy,van,standard,north,rainy,175.5,8.95,29:18.0,29:36.0,no,delivered,4,904.35
1360,Kristin Wagner,amazon logistics,cosmetics,bike,same day,east,clear,3.6,33.73,04:54.0,08:24.0,no,delivered,5,218.19
1361,Dawn Choi,ecom express,automobile parts,van,standard,north,cold,291.6,45.93,40:54.0,41:12.0,no,delivered,4,1595.79
1362,Gloria Newton,ekart,fragile items,van,two day,south,foggy,247.4,26.71,09:36.0,12:42.0,no,delivered,5,1317.13
1363,Jessica Gibson,ecom express,documents,scooter,two day,north,stormy,165.5,12.13,02:06.0,04:36.0,no,delivered,4,863.89
1364,Bryan Pratt,blue dart,automobile parts,scooter,express,north,hot,49.1,23.26,48:54.0,28:54.0,yes,delayed,2,365.28
1365,Emma Berry,fedex,electronics,bike,same day,north,rainy,264.4,23.82,47:18.0,34:24.0,yes,delayed,3,1493.46
1366,Alyssa Davenport,fedex,automobile parts,ev van,standard,central,clear,191.6,12.02,30:30.0,31:12.0,no,delivered,4,994.06
1367,Henry Robertson,ekart,clothing,scooter,same day,north,cold,3.6,27.96,05:06.0,08:24.0,no,delivered,4,193.38
1368,Stephen Shaw,delhivery,clothing,ev van,two day,south,hot,148.6,30.89,01:42.0,02:54.0,no,delivered,3,835.67
1369,Lindsey Terry,xpressbees,clothing,ev van,same day,north,stormy,294.7,12.88,47:06.0,37:30.0,yes,failed,1,1612.14
1370,Karen Melendez,dhl,clothing,van,two day,north,cold,176.2,22.79,04:18.0,05:36.0,no,delivered,5,949.37
1371,Richard Mason,shadowfax,furniture,ev bike,standard,north,foggy,213.5,32.62,32:06.0,33:24.0,no,delivered,5,1165.36
1372,Jacob Rice,dhl,pharmacy,scooter,two day,north,clear,197.8,45.41,06:24.0,07:48.0,no,delivered,4,1125.23
1373,Justin Andrews,dhl,cosmetics,scooter,express,north,hot,156.1,4.66,52:12.0,39:36.0,yes,delayed,3,844.48
1374,Lisa Gallegos,amazon logistics,electronics,ev van,standard,east,hot,207.9,44.9,31:00.0,32:48.0,no,delivered,4,1174.2
1375,Sara Bradford,delhivery,documents,truck,same day,south,foggy,59.5,6.85,10:30.0,14:00.0,no,delivered,3,418.05
1376,Alicia Stanley,xpressbees,clothing,ev bike,same day,north,rainy,102,24.77,16:30.0,18:12.0,no,delivered,4,684.31
1377,Virginia Davis,xpressbees,clothing,ev van,standard,south,hot,266.9,44.04,35:36.0,38:42.0,no,delivered,3,1466.62
1378,Abigail Lawrence,dhl,cosmetics,bike,express,east,clear,81.7,46.02,35:24.0,32:12.0,yes,delayed,2,596.56
1379,Peter Hale,ekart,pharmacy,scooter,two day,east,clear,125.6,39.58,00:18.0,00:36.0,no,delivered,4,746.74
1380,Janice Roberts,delhivery,clothing,ev van,standard,north,cold,31.9,4.86,12:06.0,15:12.0,no,delivered,3,174.08
1381,Charles Garcia,ecom express,documents,bike,standard,central,rainy,279.2,15.87,36:06.0,39:54.0,no,delivered,3,1443.61
1382,Mrs. Stephanie Fritz,ecom express,automobile parts,van,two day,south,hot,81.5,9.82,54:36.0,56:12.0,no,delivered,4,436.96
1383,Breanna Johnson,ekart,pharmacy,bike,same day,south,stormy,174.7,26.14,32:42.0,25:30.0,yes,delayed,3,1051.92
1384,Chelsey Clark,delhivery,documents,scooter,express,east,cold,120.2,19.66,34:06.0,36:00.0,no,delivered,3,709.98
